time,auc
1.000000,0.521025641025641
2.000000,0.6955172413793104
3.000000,0.8372173913043479
4.000000,0.8496894409937888
5.000000,0.7975295381310419
6.000000,0.7495033411594726
7.000000,0.8363702623906707
8.000000,0.8033854166666666
9.000000,0.8584834834834835
10.000000,0.9206439393939394
11.000000,0.8903288201160542
12.000000,0.8768299824321686
13.000000,0.9030714000797766
14.000000,0.8570853462157809
15.000000,0.9014628199918733
16.000000,0.9088265835929387
17.000000,0.9022939677145285
18.000000,0.9133790737564322
19.000000,0.9255411255411257
20.000000,0.871284965034965
21.000000,0.8702559576345984
22.000000,0.8879233511586453
23.000000,0.92453260373917
24.000000,0.9096638655462185
25.000000,0.9028760018859029
26.000000,0.8879497705868148
27.000000,0.895609756097561
28.000000,0.9164818920916482
29.000000,0.9118686868686868
30.000000,0.931122448979592
31.000000,0.9360824742268041
32.000000,0.928125
33.000000,0.9353632478632479
34.000000,0.9535762483130905
35.000000,0.935180055401662
36.000000,0.9396870554765292
37.000000,0.9424956871765382
38.000000,0.962801511188608
39.000000,0.9482961222091657
40.000000,0.940896940896941
41.000000,0.9582582582582583
42.000000,0.9598765432098766
43.000000,0.9559925093632959
44.000000,0.9674873737373737
45.000000,0.9540229885057472
46.000000,0.9573070607553367
47.000000,0.9681063122923588
48.000000,0.9551983584131327
49.000000,0.9809688581314879
50.000000,0.9757575757575758
51.000000,0.9738970588235294
52.000000,0.9765625
53.000000,0.963855421686747
54.000000,0.9733231707317074
55.000000,0.9729938271604939
56.000000,0.9816806053365194
57.000000,0.9872427983539095
58.000000,0.9880800340570456
59.000000,0.9900862068965517
60.000000,0.9901785714285714
61.000000,0.9896021699819169
62.000000,0.989010989010989
63.000000,0.9886039886039886
64.000000,0.987974987974988
65.000000,0.9883040935672515
66.000000,0.9878542510121457
67.000000,0.9894736842105263
68.000000,0.9893333333333334
69.000000,0.988108108108108
70.000000,0.9884931506849315
71.000000,0.9891552511415526
72.000000,0.9855324074074073
73.000000,0.9861111111111112
74.000000,0.9865278628291487
75.000000,0.9820742637644047
76.000000,0.9863636363636363
77.000000,0.9857142857142857
78.000000,0.9868875086266391
79.000000,0.9852941176470589
80.000000,0.9907604832977968
81.000000,0.9895522388059702
82.000000,0.9924242424242424
83.000000,0.9880382775119617
84.000000,0.9935222672064777
85.000000,0.9888888888888889
86.000000,0.9878472222222222
87.000000,0.9862132352941176
88.000000,0.984375
89.000000,0.9871031746031746
90.000000,0.9848790322580645
91.000000,0.9866803278688525
92.000000,0.9846994535519126
93.000000,0.9833333333333334
94.000000,0.9864406779661017
95.000000,0.986682808716707
96.000000,0.9882659713168188
97.000000,0.993368700265252
98.000000,0.9932523616734144
99.000000,0.9945054945054945
100.000000,0.993006993006993
101.000000,0.9943019943019944
102.000000,0.9970972423802612
103.000000,0.9968553459119497
104.000000,0.9948542024013722
105.000000,0.9965034965034965
106.000000,0.9942307692307693
107.000000,0.996078431372549
108.000000,0.9956427015250544
109.000000,0.9955555555555555
110.000000,0.9974999999999999
111.000000,0.9974489795918368
112.000000,0.9973958333333333
113.000000,0.9970238095238095
114.000000,0.9969604863221884
115.000000,1.0
116.000000,1.0
117.000000,1.0
118.000000,1.0
119.000000,1.0
120.000000,1.0
121.000000,1.0
122.000000,1.0
123.000000,1.0
124.000000,1.0
125.000000,1.0
126.000000,1.0
127.000000,1.0
128.000000,1.0
129.000000,1.0
130.000000,1.0
131.000000,1.0
132.000000,1.0
133.000000,1.0
134.000000,1.0
135.000000,1.0
136.000000,1.0
137.000000,1.0
138.000000,1.0
139.000000,1.0
140.000000,None
141.000000,None
142.000000,None
143.000000,None
144.000000,None
145.000000,None
146.000000,None
147.000000,None
148.000000,None
149.000000,None
150.000000,None
151.000000,None
152.000000,None
153.000000,None
154.000000,None
155.000000,None
156.000000,None
157.000000,None
158.000000,None
159.000000,None
160.000000,None
161.000000,None
162.000000,None
163.000000,None
164.000000,None
165.000000,None
166.000000,None
167.000000,None
168.000000,None
