time,auc
1.000000,0.5850236646382692
2.000000,0.6342710997442456
3.000000,0.7731338149294805
4.000000,0.784487246225924
5.000000,0.8975840336134454
6.000000,0.8420773714891362
7.000000,0.8623423423423424
8.000000,0.8744254458540173
9.000000,0.9122448979591837
10.000000,0.9096590909090909
11.000000,0.9214700193423597
12.000000,0.8539918016787038
13.000000,0.8506698187549251
14.000000,0.8683634917478624
15.000000,0.9084704937775994
16.000000,0.8980721903199343
17.000000,0.8546583850931677
18.000000,0.8469899665551839
19.000000,0.8953144786829886
20.000000,0.878101402373247
21.000000,0.8660635481023831
22.000000,0.8977272727272728
23.000000,0.9110807113543091
24.000000,0.9182592677872439
25.000000,0.9391796322489392
26.000000,0.9347619047619047
27.000000,0.9287804878048781
28.000000,0.953929539295393
29.000000,0.9464907914385268
30.000000,0.9497448979591836
31.000000,0.9528350515463917
32.000000,0.953125
33.000000,0.9655448717948718
34.000000,0.9543859649122806
35.000000,0.9493074792243767
36.000000,0.958006718924972
37.000000,0.9609507640067911
38.000000,0.9610983981693364
39.000000,0.9476576055523425
40.000000,0.9570175438596491
41.000000,0.9552552552552552
42.000000,0.9521604938271604
43.000000,0.9647619047619048
44.000000,0.9640449438202248
45.000000,0.964935064935065
46.000000,0.9448529411764706
47.000000,0.9705882352941178
48.000000,0.9568094740508534
49.000000,0.9570119802677941
50.000000,0.9450980392156862
51.000000,0.9514705882352941
52.000000,0.9523809523809523
53.000000,0.9631336405529954
54.000000,0.9591916051301982
55.000000,0.9527930763178599
56.000000,0.9542015133412983
57.000000,0.9555555555555555
58.000000,0.9550000000000001
59.000000,0.959071729957806
60.000000,0.9662393162393162
61.000000,0.9482758620689655
62.000000,0.9578754578754578
63.000000,0.9587198515769945
64.000000,0.9586466165413534
65.000000,0.9580952380952381
66.000000,0.9555555555555556
67.000000,0.9471794871794872
68.000000,0.9527027027027026
69.000000,0.9545945945945946
70.000000,0.9556164383561644
71.000000,0.955
72.000000,0.9583098591549296
73.000000,0.968
74.000000,0.9720238095238095
75.000000,0.9806763285024155
76.000000,0.9817265280403277
77.000000,0.9822134387351779
78.000000,0.981283422459893
79.000000,0.9789915966386555
80.000000,0.9801470588235294
81.000000,0.9837461300309598
82.000000,0.9803613511390417
83.000000,0.9832535885167464
84.000000,0.9846153846153847
85.000000,0.984375
86.000000,0.9807852965747703
87.000000,0.9830220713073005
88.000000,0.9879206212251942
89.000000,0.9817850637522768
90.000000,0.9807135969141755
91.000000,0.9852941176470588
92.000000,0.983050847457627
93.000000,0.9819915254237288
94.000000,0.984180790960452
95.000000,0.9873563218390805
96.000000,0.9859649122807017
97.000000,0.9880952380952381
98.000000,0.9846938775510203
99.000000,0.9876373626373627
100.000000,0.9821428571428571
101.000000,0.9788961038961039
102.000000,0.9867768595041322
103.000000,0.9831649831649832
104.000000,0.9828473413379074
105.000000,0.9825174825174825
106.000000,0.9857397504456329
107.000000,0.9836363636363636
108.000000,0.978
109.000000,0.9775510204081633
110.000000,0.9770833333333333
111.000000,0.9829787234042553
112.000000,0.9787234042553191
113.000000,0.9787234042553191
114.000000,0.9848024316109423
115.000000,0.9751773049645389
116.000000,0.9787234042553191
117.000000,0.9739130434782608
118.000000,0.9733333333333333
119.000000,0.9727272727272728
120.000000,0.9943181818181819
121.000000,0.9924242424242424
122.000000,0.9922480620155039
123.000000,0.9920634920634921
124.000000,0.988095238095238
125.000000,0.9878048780487805
126.000000,0.9874999999999999
127.000000,0.9871794871794871
128.000000,0.986842105263158
129.000000,0.9864864864864865
130.000000,1.0
131.000000,1.0
132.000000,1.0
133.000000,1.0
134.000000,1.0
135.000000,1.0
136.000000,1.0
137.000000,1.0
138.000000,1.0
139.000000,1.0
140.000000,1.0
141.000000,1.0
142.000000,1.0
143.000000,1.0
144.000000,1.0
145.000000,1.0
146.000000,1.0
147.000000,1.0
148.000000,1.0
149.000000,None
150.000000,None
151.000000,None
152.000000,None
153.000000,None
154.000000,None
155.000000,None
156.000000,None
157.000000,None
158.000000,None
159.000000,None
160.000000,None
161.000000,None
162.000000,None
163.000000,None
164.000000,None
165.000000,None
166.000000,None
167.000000,None
168.000000,None
